TripID,ID,WeekdayInt,WeekOfYearInt,HourInt,TripDurationInMinutes,RemainingTravelTimeInMinutes,shiptype,Length,Breadth,Draught,Latitude,Longitude,SOG,COG,TH
2053814,1521183148,5,9,2,999,164,81,68,12,3.2,53.71,9.47,8.7,139.6,136
2053814,1521255018,5,9,3,999,113,81,68,12,3.2,53.6,9.57,8.6,127,125
2053814,1521257881,5,9,3,999,111,81,68,12,3.2,53.6,9.57,8.8,126,125
2053814,1521259283,5,9,3,999,110,81,68,12,3.2,53.6,9.58,8.8,131.7,134
2053814,1521260694,5,9,3,999,109,81,68,12,3.2,53.6,9.58,8.9,135.2,135
2053814,1521243815,5,9,3,999,121,81,68,12,3.2,53.61,9.54,8.8,126.7,123
2053814,1521284754,5,9,3,999,92,81,68,12,3.2,53.57,9.63,8.6,124.8,116
2053814,1521256434,5,9,3,999,112,81,68,12,3.2,53.6,9.57,8.7,126,125
2053814,1521245176,5,9,3,999,120,81,68,12,3.2,53.61,9.54,8.8,128,126
2053814,1521272004,5,9,3,999,101,81,68,12,3.2,53.58,9.6,8.7,136.3,133
2053814,1521273433,5,9,3,999,100,81,68,12,3.2,53.58,9.61,8.8,134.6,130
2053814,1521274843,5,9,3,999,99,81,68,12,3.2,53.58,9.61,8.8,133.4,130
2053814,1521276266,5,9,3,999,98,81,68,12,3.2,53.58,9.61,8.9,133.2,131
2053814,1521277671,5,9,3,999,97,81,68,12,3.2,53.58,9.62,9,131.5,125
2053814,1521279080,5,9,3,999,96,81,68,12,3.2,53.57,9.62,9.1,126.9,124
2053814,1521289037,5,9,3,999,89,81,68,12,3.2,53.57,9.64,9,114.6,110
2053814,1521293300,5,9,3,999,86,81,68,12,3.2,53.56,9.65,8.3,102.8,96
2053814,1521294683,5,9,3,999,85,81,68,12,3.2,53.56,9.66,8.2,99.3,94
2053814,1521296113,5,9,3,999,84,81,68,12,3.2,53.56,9.66,8.5,96.7,93
2053814,1521297509,5,9,3,999,83,81,68,12,3.2,53.56,9.67,8.6,94.9,96
2053814,1521298923,5,9,3,999,82,81,68,12,3.2,53.56,9.67,8.7,97.3,94
2053814,1521311510,5,9,4,999,73,81,68,12,3.2,53.56,9.71,8.8,98,93
2053814,1521312921,5,9,4,999,72,81,68,12,3.2,53.56,9.71,8.8,97.8,95
2053814,1521314321,5,9,4,999,71,81,68,12,3.2,53.56,9.71,8.8,98.4,94
2053814,1521315735,5,9,4,999,70,81,68,12,3.2,53.56,9.72,8.8,97.8,94
2053814,1521318574,5,9,4,999,68,81,68,12,3.2,53.56,9.73,8.7,96.7,94
2053814,1521319973,5,9,4,999,67,81,68,12,3.2,53.56,9.73,8.8,96.7,94
2053814,1521321361,5,9,4,999,66,81,68,12,3.2,53.56,9.74,8.9,96.9,95
2053814,1521324176,5,9,4,999,64,81,68,12,3.2,53.56,9.74,8.9,97.6,97
2053814,1521325593,5,9,4,999,63,81,68,12,3.2,53.56,9.75,8.9,98.7,96
2053814,1521326995,5,9,4,999,62,81,68,12,3.2,53.56,9.75,8.7,99.7,96
2053814,1521329804,5,9,4,999,60,81,68,12,3.2,53.55,9.76,8.6,99.7,97
2053814,1521331247,5,9,4,999,59,81,68,12,3.2,53.55,9.76,8.5,100.2,96
2053814,1521332664,5,9,4,999,58,81,68,12,3.2,53.55,9.77,8.5,99.4,95
2053814,1521334076,5,9,4,999,57,81,68,12,3.2,53.55,9.77,8.5,100,98
2053814,1521335494,5,9,4,999,56,81,68,12,3.2,53.55,9.78,8.5,103.6,102
2053814,1521336939,5,9,4,999,55,81,68,12,3.2,53.55,9.78,8.6,104.4,102
2053814,1521338344,5,9,4,999,54,81,68,12,3.2,53.55,9.78,8.6,105.5,105
2053814,1521339751,5,9,4,999,53,81,68,12,3.2,53.55,9.79,8.7,107.4,106
2053814,1521341180,5,9,4,999,52,81,68,12,3.2,53.55,9.79,8.8,107.9,106
2053814,1521345425,5,9,4,999,49,81,68,12,3.2,53.55,9.8,9.1,107.6,105
2053814,1521346862,5,9,4,999,48,81,68,12,3.2,53.55,9.81,9.1,106.3,102
2053814,1521348287,5,9,4,999,47,81,68,12,3.2,53.55,9.81,9.1,107.1,104
2053814,1521358310,5,9,4,999,40,81,68,12,3.2,53.54,9.84,9.1,106.3,104
2053814,1521359774,5,9,4,999,39,81,68,12,3.2,53.54,9.84,11,104.1,104
2053814,1521361211,5,9,4,999,38,81,68,12,3.2,53.54,9.85,12,103.9,105
2053814,1521362694,5,9,4,999,37,81,68,12,3.2,53.54,9.85,12.3,109,104
2053814,1521372820,5,9,4,999,30,81,68,12,3.2,53.54,9.89,11.7,90.7,89
2053814,1521374268,5,9,4,999,29,81,68,12,3.2,53.54,9.9,11.6,90.9,90
2053814,1521375701,5,9,4,999,28,81,68,12,3.2,53.54,9.9,11.5,90,88
2053814,1521377137,5,9,4,999,27,81,68,12,3.2,53.54,9.91,11.5,90,89
2053814,1521380095,5,9,4,999,25,81,68,12,3.2,53.54,9.92,11.3,95.5,105
2053814,1521384464,5,9,4,999,22,81,68,12,3.2,53.53,9.93,9.1,148.8,148
2053814,1521396186,5,9,5,999,14,81,68,12,3.2,53.51,9.94,7.8,129.2,133
2053814,1521412712,5,9,5,999,3,81,68,12,3.2,53.5,9.95,1.4,41.8,57
2053814,1521054925,5,9,1,999,251,81,68,12,3.2,53.86,9.27,8.1,114.5,115
2053814,1521094430,5,9,1,999,225,81,68,12,3.2,53.82,9.35,8.1,142.1,146
2053814,1521104954,5,9,1,999,218,81,68,12,3.2,53.81,9.36,8.5,149.5,149
2053814,1521239659,5,9,3,999,124,81,68,12,3.2,53.62,9.53,8.2,139.4,129
2053814,1521397694,5,9,5,999,13,81,68,12,3.2,53.51,9.94,6.7,136.6,140
2053814,1521264950,5,9,3,999,106,81,68,12,3.2,53.59,9.59,8.8,137.3,134
2053814,1521266340,5,9,3,999,105,81,68,12,3.2,53.59,9.59,8.6,136.9,133
2053814,1521269171,5,9,3,999,103,81,68,12,3.2,53.59,9.6,8.4,137,133
2053814,1521270592,5,9,3,999,102,81,68,12,3.2,53.58,9.6,8.4,136.9,133
2053814,1521287610,5,9,3,999,90,81,68,12,3.2,53.57,9.64,9.1,115.7,110
2053814,1521250818,5,9,3,999,116,81,68,12,3.2,53.61,9.56,8.6,125,124
2053814,1521290466,5,9,3,999,88,81,68,12,3.2,53.56,9.65,8.8,114,110
2053814,1521291885,5,9,3,999,87,81,68,12,3.2,53.56,9.65,8.6,112.7,104
2053814,1521342597,5,9,4,999,51,81,68,12,3.2,53.55,9.79,9,108.4,105
2053814,1521349714,5,9,4,999,46,81,68,12,3.2,53.55,9.82,9.1,107.6,105
2053814,1521351147,5,9,4,999,45,81,68,12,3.2,53.54,9.82,9,106.9,104
2053814,1521365580,5,9,4,999,35,81,68,12,3.2,53.54,9.86,12,101.6,99
2053814,1521368469,5,9,4,999,33,81,68,12,3.2,53.54,9.88,11.7,94.9,94
2053814,1521371355,5,9,4,999,31,81,68,12,3.2,53.54,9.89,11.6,91.6,89
2053814,1521378615,5,9,4,999,26,81,68,12,3.2,53.54,9.91,11.5,90,88
2053814,1521385925,5,9,4,999,21,81,68,12,3.2,53.53,9.93,9.5,153.3,157
2053814,1521388732,5,9,4,999,19,81,68,12,3.2,53.52,9.93,10,180,181
2053814,1521390260,5,9,4,999,18,81,68,12,3.2,53.52,9.93,10.1,183.1,185
2053814,1521391736,5,9,4,999,17,81,68,12,3.2,53.52,9.93,10.2,183.1,178
2053814,1521393228,5,9,4,999,16,81,68,12,3.2,53.51,9.93,9.6,162.6,153
2053814,1521394715,5,9,4,999,15,81,68,12,3.2,53.51,9.94,9.7,148,136
2053814,1521399173,5,9,5,999,12,81,68,12,3.2,53.51,9.94,5.3,140,145
2053814,1521400666,5,9,5,999,11,81,68,12,3.2,53.51,9.94,5.2,144.1,144
2053814,1521402062,5,9,5,999,10,81,68,12,3.2,53.51,9.94,4.5,142.2,141
2053814,1521403577,5,9,5,999,9,81,68,12,3.2,53.51,9.95,3.7,145.4,141
2053814,1521405117,5,9,5,999,8,81,68,12,3.2,53.5,9.95,2.9,142.3,125
2053814,1521408118,5,9,5,999,6,81,68,12,3.2,53.5,9.95,1.3,126.7,90
2053814,1521414256,5,9,5,999,2,81,68,12,3.2,53.5,9.95,1.4,47.4,60
2053814,1521132799,5,9,1,999,199,81,68,12,3.2,53.77,9.39,8.2,160.5,157
2053814,1521134239,5,9,1,999,198,81,68,12,3.2,53.77,9.39,8.3,160.4,157
2053814,1521135679,5,9,1,999,197,81,68,12,3.2,53.76,9.39,8.3,160.7,158
2053814,1521137137,5,9,1,999,196,81,68,12,3.2,53.76,9.39,8.4,160.2,158
2053814,1521160283,5,9,2,999,180,81,68,12,3.2,53.73,9.42,8.5,123.7,120
2053814,1521161721,5,9,2,999,179,81,68,12,3.2,53.73,9.43,8.5,123.4,120
2053814,1521174608,5,9,2,999,170,81,68,12,3.2,53.72,9.46,8.7,133.1,131
2053814,1521176038,5,9,2,999,169,81,68,12,3.2,53.72,9.46,8.6,133.6,132
2053814,1521252227,5,9,3,999,115,81,68,12,3.2,53.61,9.56,8.6,124.8,123
2053814,1521253620,5,9,3,999,114,81,68,12,3.2,53.6,9.56,8.6,124.6,125
2053814,1521301728,5,9,3,999,80,81,68,12,3.2,53.56,9.68,8.9,95.2,95
2053814,1521286189,5,9,3,999,91,81,68,12,3.2,53.57,9.64,8.9,116.6,113
2053814,1521303135,5,9,3,999,79,81,68,12,3.2,53.56,9.68,8.8,97.2,95
2053814,1521304544,5,9,3,999,78,81,68,12,3.2,53.56,9.69,8.6,97.5,94
2053814,1521305936,5,9,3,999,77,81,68,12,3.2,53.56,9.69,8.6,96.8,94
2053814,1521307319,5,9,3,999,76,81,68,12,3.2,53.56,9.69,8.6,96.8,95
2053814,1521308727,5,9,3,999,75,81,68,12,3.2,53.56,9.7,8.7,98.2,95
2053814,1521354017,5,9,4,999,43,81,68,12,3.2,53.54,9.83,8.5,107.7,105
2053814,1521355444,5,9,4,999,42,81,68,12,3.2,53.54,9.83,8.4,107.4,105
2053814,1521356877,5,9,4,999,41,81,68,12,3.2,53.54,9.83,8.5,106.8,105
2053814,1521406627,5,9,5,999,7,81,68,12,3.2,53.5,9.95,1.7,138.8,116
2053814,1521411189,5,9,5,999,4,81,68,12,3.2,53.5,9.95,1.4,62.6,54
2053814,1521226986,5,9,3,999,133,81,68,12,3.2,53.64,9.52,8.7,162,163
2053814,1521300302,5,9,3,999,81,81,68,12,3.2,53.56,9.67,8.8,95.3,94
2053814,1521190307,5,9,2,999,159,81,68,12,3.2,53.7,9.48,8.7,150.3,149
2053814,1521317172,5,9,4,999,69,81,68,12,3.2,53.56,9.72,8.7,98.2,94
2053814,1521367039,5,9,4,999,34,81,68,12,3.2,53.54,9.87,11.8,98.6,95
2053814,1521195938,5,9,2,999,155,81,68,12,3.2,53.69,9.49,8.7,162.3,160
2053814,1521197368,5,9,2,999,154,81,68,12,3.2,53.69,9.49,8.8,162.1,160
2053814,1521322754,5,9,4,999,65,81,68,12,3.2,53.56,9.74,8.9,97.5,95
