TripID,ID,WeekdayInt,WeekOfYearInt,HourInt,TripDurationInMinutes,RemainingTravelTimeInMinute,shiptype,Length,Breadth,Draught,Latitude,Longitude,SOG,COG,TH
424725,266514565,5,24,7,2307,1477,70,88,12,4.3,54.73,13.45,9.3,103.6,104
424725,266165891,4,24,23,2307,1925,70,88,12,4.3,54.44,11.64,9.4,113.3,114
424725,266518527,5,24,0,2307,1886,70,88,12,4.3,54.41,11.8,9.5,92.2,91
424725,266521385,5,24,7,2307,1476,70,88,12,4.3,54.73,13.46,9.3,105.1,104
424725,266929476,5,24,8,2307,1423,70,88,12,4.3,54.69,13.7,9.7,102.3,102
424725,266527450,5,24,12,2307,1195,70,88,12,4.3,54.6,14.64,8.8,82.4,80
424725,266528054,5,24,7,2307,1475,70,88,12,4.3,54.73,13.46,9.3,104.8,105
424725,266934944,5,24,8,2307,1421,70,88,12,4.3,54.69,13.7,9.4,102.4,102
424725,266531018,5,24,11,2307,1237,70,88,12,4.3,54.59,14.46,8.7,84.7,82
424725,266564423,5,24,5,2307,1591,70,88,12,4.3,54.65,12.96,9.4,68.6,66
424725,266545117,5,24,7,2307,1473,70,88,12,4.3,54.73,13.47,9.3,105.8,105
424725,266946984,5,24,9,2307,1344,70,88,12,4.3,54.64,14.02,8.9,106.9,105
424725,266567576,5,24,0,2307,1881,70,88,12,4.3,54.41,11.83,9.5,92.6,91
424725,266802125,5,24,7,2307,1440,70,88,12,4.3,54.7,13.61,9.8,105.1,102
424725,266571110,5,24,12,2307,1193,70,88,12,4.3,54.6,14.64,8.9,82.8,81
424725,266572314,5,24,9,2307,1367,70,88,12,4.3,54.66,13.93,8.9,106.7,105
424725,266572576,5,24,7,2307,1469,70,88,12,4.3,54.73,13.49,9.3,107.4,105
424725,266574089,5,24,0,2307,1880,70,88,12,4.3,54.41,11.83,9.4,92.1,90
424725,266961746,5,24,12,2307,1171,70,88,12,4.3,54.61,14.65,8.8,82.2,81
424725,266802856,5,24,1,2307,1815,70,88,12,4.3,54.41,12.12,9.5,87.9,87
424725,266574133,5,24,1,2307,1835,70,88,12,4.3,54.4,12.03,9.6,89.2,87
424725,266574662,5,24,11,2307,1231,70,88,12,4.3,54.59,14.48,8.7,82.4,80
424725,266966282,5,24,5,2307,1562,70,88,12,4.3,54.67,13.09,9.8,68.6,66
424725,266576217,5,24,5,2307,1590,70,88,12,4.3,54.65,12.97,9.4,68.2,67
424725,266579234,5,24,7,2307,1468,70,88,12,4.3,54.73,13.49,9.3,106.3,105
424725,266582849,5,24,0,2307,1879,70,88,12,4.3,54.41,11.83,9.5,93.2,90
424725,266584355,5,24,1,2307,1834,70,88,12,4.3,54.4,12.04,9.6,89.1,87
424725,266980411,5,24,9,2307,1342,70,88,12,4.3,54.64,14.03,8.8,106.6,105
424725,266585509,5,24,11,2307,1230,70,88,12,4.3,54.59,14.49,8.7,82.5,80
424725,266586466,5,24,7,2307,1467,70,88,12,4.3,54.73,13.5,9.2,105.4,105
424725,266588713,5,24,12,2307,1192,70,88,12,4.3,54.6,14.65,8.8,84.2,81
424725,266588914,5,24,0,2307,1878,70,88,12,4.3,54.41,11.84,9.5,92.9,90
424725,266589548,5,24,11,2307,1229,70,88,12,4.3,54.59,14.49,8.7,81.9,80
424725,266591201,5,24,9,2307,1366,70,88,12,4.3,54.66,13.93,8.9,107,105
424725,266593851,5,24,5,2307,1589,70,88,12,4.3,54.65,12.97,9.5,68.7,67
424725,266594229,5,24,7,2307,1466,70,88,12,4.3,54.72,13.5,9.3,106,105
424725,266594636,5,24,1,2307,1833,70,88,12,4.3,54.4,12.04,9.5,90,87
424725,266596753,5,24,11,2307,1228,70,88,12,4.3,54.59,14.5,8.7,81.7,80
424725,266796257,5,24,1,2307,1816,70,88,12,4.3,54.41,12.12,9.5,88,87
424725,267011153,5,24,5,2307,1559,70,88,12,4.3,54.68,13.1,9.8,67.9,65
424725,266602114,5,24,7,2307,1465,70,88,12,4.3,54.72,13.5,9.3,106.1,105
424725,266602332,5,24,5,2307,1588,70,88,12,4.3,54.65,12.98,9.5,68.6,67
424725,266602950,5,24,0,2307,1877,70,88,12,4.3,54.41,11.84,9.5,93,91
424725,266605217,5,24,9,2307,1365,70,88,12,4.3,54.66,13.94,8.9,106.6,105
424725,266606341,5,24,11,2307,1227,70,88,12,4.3,54.59,14.5,8.7,83,80
424725,266607848,5,24,12,2307,1191,70,88,12,4.3,54.61,14.65,8.9,81.8,81
424725,266612239,5,24,7,2307,1464,70,88,12,4.3,54.72,13.51,9.3,106.5,104
424725,266612617,5,24,0,2307,1876,70,88,12,4.3,54.41,11.85,9.5,94.1,91
424725,266614000,5,24,11,2307,1226,70,88,12,4.3,54.59,14.51,8.7,83.7,80
424725,266616660,5,24,5,2307,1587,70,88,12,4.3,54.65,12.98,9.4,68.5,66
424725,266616888,5,24,12,2307,1190,70,88,12,4.3,54.61,14.65,8.8,82.2,81
424725,266618070,5,24,7,2307,1463,70,88,12,4.3,54.72,13.51,9.3,107.3,105
424725,267038761,5,24,9,2307,1339,70,88,12,4.3,54.64,14.04,8.9,107.1,105
424725,266618166,5,24,11,2307,1225,70,88,12,4.3,54.59,14.51,8.8,81.4,81
424725,266621060,5,24,0,2307,1875,70,88,12,4.3,54.41,11.85,9.5,93.9,90
424725,266623480,5,24,9,2307,1364,70,88,12,4.3,54.66,13.94,8.9,107.2,105
424725,266626245,5,24,7,2307,1462,70,88,12,4.3,54.72,13.52,9.3,107.3,104
424725,266632339,5,24,7,2307,1461,70,88,12,4.3,54.72,13.52,9.3,107,105
424725,266632609,5,24,1,2307,1830,70,88,12,4.3,54.4,12.05,9.5,88.2,87
424725,267053494,5,24,9,2307,1339,70,88,12,4.3,54.64,14.04,8.9,107.4,105
424725,266634933,5,24,11,2307,1223,70,88,12,4.3,54.6,14.52,8.8,82.3,81
424725,266639097,5,24,7,2307,1460,70,88,12,4.3,54.72,13.53,9.3,106.7,105
424725,266640619,5,24,9,2307,1363,70,88,12,4.3,54.66,13.95,9,106.6,105
424725,266645844,5,24,0,2307,1872,70,88,12,4.3,54.41,11.87,9.4,94.1,90
424725,266648117,5,24,7,2307,1459,70,88,12,4.3,54.72,13.53,9.4,107.6,105
424725,266819777,5,24,9,2307,1352,70,88,12,4.3,54.65,13.99,8.7,107.2,105
424725,266825994,5,24,7,2307,1438,70,88,12,4.3,54.7,13.63,9.9,104.4,102
424725,267068058,5,24,9,2307,1337,70,88,12,4.3,54.64,14.05,8.9,108.3,105
424725,266648622,5,24,5,2307,1585,70,88,12,4.3,54.65,12.99,9.4,69.3,67
424725,267072878,5,24,6,2307,1555,70,88,12,4.3,54.68,13.12,9.8,67.6,66
424725,266435190,5,24,0,2307,1895,70,88,12,4.3,54.41,11.76,9.6,112.6,105
424725,266440995,5,24,11,2307,1248,70,88,12,4.3,54.59,14.41,8.8,84.4,82
424725,266454287,5,24,1,2307,1845,70,88,12,4.3,54.4,11.99,9.6,89.2,87
424725,267086934,5,24,2,2307,1791,70,88,12,4.3,54.43,12.21,9,41,36
424725,266457815,5,24,7,2307,1484,70,88,12,4.3,54.74,13.42,9.3,88.8,89
424725,266854004,5,24,1,2307,1811,70,88,12,4.3,54.41,12.14,9.4,88,87
424725,266788846,5,24,5,2307,1574,70,88,12,4.3,54.66,13.04,9.4,69.5,67
424725,266649184,5,24,1,2307,1829,70,88,12,4.3,54.4,12.06,9.4,88.6,88
424725,266859951,5,24,9,2307,1349,70,88,12,4.3,54.65,14,8.7,107.4,105
424725,266860657,5,24,5,2307,1569,70,88,12,4.3,54.67,13.06,9.6,68.9,65
424725,266862316,5,24,8,2307,1431,70,88,12,4.3,54.7,13.65,9.9,103.4,101
424725,266658093,5,24,7,2307,1458,70,88,12,4.3,54.72,13.53,9.3,107.3,104
424725,266658251,5,24,9,2307,1362,70,88,12,4.3,54.66,13.95,8.9,107.2,105
424725,266659762,5,24,1,2307,1828,70,88,12,4.3,54.4,12.06,9.5,88,87
424725,266661671,5,24,0,2307,1870,70,88,12,4.3,54.4,11.88,9.5,93.8,91
424725,266663078,5,24,11,2307,1219,70,88,12,4.3,54.6,14.53,8.9,82.1,80
424725,266143864,4,24,23,2307,1935,70,88,12,4.3,54.45,11.59,9.3,112.1,114
424725,266145601,4,24,23,2307,1944,70,88,12,4.3,54.46,11.56,9.2,111.9,114
424725,266663828,5,24,7,2307,1457,70,88,12,4.3,54.72,13.54,9.3,107.7,105
424725,267140634,5,24,8,2307,1394,70,88,12,4.3,54.68,13.82,8.9,103.3,101
424725,266666995,5,24,5,2307,1584,70,88,12,4.3,54.65,12.99,9.4,69.5,67
424725,266669373,5,24,0,2307,1869,70,88,12,4.3,54.4,11.88,9.4,93.4,89
424725,266159099,4,24,23,2307,1927,70,88,12,4.3,54.45,11.63,9.3,112.6,114
424725,266671195,5,24,11,2307,1218,70,88,12,4.3,54.6,14.54,8.9,83,80
424725,266676983,5,24,9,2307,1361,70,88,12,4.3,54.66,13.95,8.9,107,105
424725,267150428,5,24,8,2307,1393,70,88,12,4.3,54.68,13.82,9,103.8,102
424725,266678773,5,24,5,2307,1583,70,88,12,4.3,54.65,13,9.4,69,67
424725,266679296,5,24,0,2307,1868,70,88,12,4.3,54.4,11.88,9.4,91.6,87
424725,266680128,5,24,11,2307,1217,70,88,12,4.3,54.6,14.54,8.7,81.8,80
424725,266682669,5,24,1,2307,1826,70,88,12,4.3,54.4,12.07,9.5,87.9,87
424725,266683050,5,24,7,2307,1455,70,88,12,4.3,54.72,13.55,9.4,108.3,105
424725,266685825,5,24,11,2307,1216,70,88,12,4.3,54.6,14.55,8.9,82.6,81
424725,266686278,5,24,0,2307,1867,70,88,12,4.3,54.4,11.89,9.5,90.5,87
424725,267174302,5,24,8,2307,1390,70,88,12,4.3,54.68,13.83,9,103.3,101
424725,266530675,5,24,0,2307,1885,70,88,12,4.3,54.41,11.81,9.5,92.7,91
424725,266536111,5,24,7,2307,1474,70,88,12,4.3,54.73,13.47,9.3,105.5,105
424725,266687597,5,24,5,2307,1582,70,88,12,4.3,54.65,13,9.4,69.1,66
424725,266556102,5,24,7,2307,1471,70,88,12,4.3,54.73,13.48,9.3,105.6,105
424725,266691951,5,24,7,2307,1454,70,88,12,4.3,54.72,13.55,9.4,107.8,104
424725,267193137,5,24,2,2307,1782,70,88,12,4.3,54.45,12.24,9.1,45.8,44
424725,266538687,5,24,11,2307,1236,70,88,12,4.3,54.59,14.46,8.7,85,82
424725,266539849,5,24,5,2307,1592,70,88,12,4.3,54.64,12.96,9.4,68.9,67
424725,266558245,5,24,0,2307,1882,70,88,12,4.3,54.41,11.82,9.5,92,91
424725,266695342,5,24,0,2307,1866,70,88,12,4.3,54.4,11.89,9.5,92.2,87
424725,266696473,5,24,9,2307,1359,70,88,12,4.3,54.65,13.96,8.9,107.1,105
424725,266697384,5,24,11,2307,1215,70,88,12,4.3,54.6,14.55,8.9,82.7,81
424725,266700029,5,24,7,2307,1453,70,88,12,4.3,54.71,13.56,9.4,108,105
424725,267213057,5,24,6,2307,1546,70,88,12,4.3,54.69,13.16,9.7,67.4,66
424725,266702927,5,24,11,2307,1214,70,88,12,4.3,54.6,14.56,8.8,82.9,80
424725,266562522,5,24,11,2307,1233,70,88,12,4.3,54.59,14.48,8.7,84.5,82
424725,266562554,5,24,9,2307,1368,70,88,12,4.3,54.66,13.93,8.8,106.9,105
424725,266702947,5,24,5,2307,1581,70,88,12,4.3,54.66,13.01,9.4,69.2,66
424725,266706690,5,24,7,2307,1452,70,88,12,4.3,54.71,13.56,9.4,107.5,104
424725,266707108,5,24,1,2307,1824,70,88,12,4.3,54.4,12.08,9.5,88.3,87
424725,266710176,5,24,5,2307,1580,70,88,12,4.3,54.66,13.01,9.4,69.4,66
424725,267245831,5,24,2,2307,1778,70,88,12,4.3,54.46,12.25,8.7,23,17
424725,266711628,5,24,11,2307,1213,70,88,12,4.3,54.6,14.56,8.8,81.1,80
424725,266716781,5,24,7,2307,1451,70,88,12,4.3,54.71,13.56,9.5,106.7,103
424725,266718185,5,24,11,2307,1212,70,88,12,4.3,54.6,14.56,8.9,84,81
424725,266720589,5,24,9,2307,1358,70,88,12,4.3,54.65,13.97,8.9,106.8,105
424725,266721494,5,24,1,2307,1823,70,88,12,4.3,54.41,12.09,9.5,88.5,87
424725,266722851,5,24,7,2307,1450,70,88,12,4.3,54.71,13.57,9.5,107.1,103
424725,266727871,5,24,5,2307,1579,70,88,12,4.3,54.66,13.02,9.3,69,66
424725,266728829,5,24,1,2307,1822,70,88,12,4.3,54.41,12.09,9.5,87.8,87
424725,266730561,5,24,9,2307,1357,70,88,12,4.3,54.65,13.97,8.9,106.9,105
424725,267290914,5,24,2,2307,1774,70,88,12,4.3,54.47,12.25,8.9,25.2,21
424725,266737783,5,24,7,2307,1448,70,88,12,4.3,54.71,13.58,9.6,107.4,103
424725,266738711,5,24,1,2307,1821,70,88,12,4.3,54.41,12.09,9.6,88.2,87
424725,266546822,5,24,11,2307,1235,70,88,12,4.3,54.59,14.47,8.8,84,82
424725,266547557,5,24,12,2307,1193,70,88,12,4.3,54.6,14.64,8.8,82.6,80
424725,266743291,5,24,5,2307,1578,70,88,12,4.3,54.66,13.02,9.4,69.3,66
424725,266548497,5,24,0,2307,1883,70,88,12,4.3,54.41,11.82,9.5,92.3,91
424725,266550226,5,24,5,2307,1592,70,88,12,4.3,54.64,12.96,9.4,68.9,66
424725,266744381,5,24,7,2307,1447,70,88,12,4.3,54.71,13.58,9.6,107.4,104
424725,266749110,5,24,1,2307,1820,70,88,12,4.3,54.41,12.1,9.5,87.5,87
424725,266749708,5,24,9,2307,1356,70,88,12,4.3,54.65,13.97,8.9,107.1,105
424725,267339046,5,24,2,2307,1770,70,88,12,4.3,54.47,12.26,8.9,21.9,18
424725,267343593,5,24,6,2307,1537,70,88,12,4.3,54.7,13.2,9.6,68.2,65
424725,266760962,5,24,7,2307,1445,70,88,12,4.3,54.71,13.59,9.7,104.5,101
424725,266550766,5,24,7,2307,1472,70,88,12,4.3,54.73,13.47,9.3,105.2,105
424725,266761012,5,24,1,2307,1819,70,88,12,4.3,54.41,12.1,9.5,88.3,87
424725,266766501,5,24,5,2307,1576,70,88,12,4.3,54.66,13.03,9.4,69.4,67
424725,266553630,5,24,11,2307,1234,70,88,12,4.3,54.59,14.47,8.8,85,82
424725,266770679,5,24,1,2307,1818,70,88,12,4.3,54.41,12.11,9.6,88,87
424725,265857329,4,24,20,2307,2131,70,88,12,4.3,54.55,10.76,9.4,87.2,84
424725,265857756,4,24,20,2307,2153,70,88,12,4.3,54.55,10.67,9.3,86.1,84
424725,266781344,5,24,7,2307,1442,70,88,12,4.3,54.71,13.6,9.7,105.5,102
424725,265859298,4,24,20,2307,2107,70,88,12,4.3,54.56,10.87,9,85.7,84
424725,266784099,5,24,1,2307,1817,70,88,12,4.3,54.41,12.11,9.5,88,87
424725,267409791,5,24,2,2307,1765,70,88,12,4.3,54.49,12.27,9,21.5,17
424725,267421308,5,24,2,2307,1763,70,88,12,4.3,54.49,12.27,9,20.9,18
424725,266879099,5,24,5,2307,1568,70,88,12,4.3,54.67,13.06,9.6,68.7,65
424725,266893778,5,24,5,2307,1567,70,88,12,4.3,54.67,13.07,9.6,69,66
424725,266777263,5,24,5,2307,1575,70,88,12,4.3,54.66,13.03,9.4,69.9,67
424725,266951118,5,24,1,2307,1802,70,88,12,4.3,54.41,12.18,8.6,36.9,33
424725,266949016,5,24,8,2307,1420,70,88,12,4.3,54.69,13.71,9.1,102.3,102
424725,267443310,5,24,2,2307,1761,70,88,12,4.3,54.5,12.27,9,21.1,18
424725,266962373,5,24,1,2307,1801,70,88,12,4.3,54.41,12.18,8.9,40.6,37
424725,266804376,5,24,9,2307,1353,70,88,12,4.3,54.65,13.99,8.7,107.1,105
424725,266966411,5,24,9,2307,1343,70,88,12,4.3,54.64,14.02,8.9,107.2,105
424725,267475292,5,24,10,2307,1315,70,88,12,4.3,54.62,14.14,8.5,105.6,105
424725,267478663,5,24,2,2307,1758,70,88,12,4.3,54.5,12.28,9,19.9,18
424725,266979113,5,24,5,2307,1561,70,88,12,4.3,54.67,13.09,9.8,68.8,65
424725,266980224,5,24,1,2307,1800,70,88,12,4.3,54.42,12.18,9,42.7,39
424725,266983877,5,24,8,2307,1415,70,88,12,4.3,54.69,13.73,8.8,101.5,102
424725,266992425,5,24,1,2307,1799,70,88,12,4.3,54.42,12.18,9.1,43,38
424725,267507397,5,24,6,2307,1525,70,88,12,4.3,54.71,13.24,9.5,67.6,66
424725,266993735,5,24,8,2307,1414,70,88,12,4.3,54.69,13.73,8.8,101.2,101
424725,266994606,5,24,5,2307,1560,70,88,12,4.3,54.68,13.1,9.8,68.8,66
424725,267517989,5,24,6,2307,1525,70,88,12,4.3,54.71,13.25,9.5,67.7,66
424725,266999722,5,24,8,2307,1413,70,88,12,4.3,54.69,13.74,8.9,101.5,102
424725,267001429,5,24,9,2307,1341,70,88,12,4.3,54.64,14.03,8.8,107.4,105
424725,266813796,5,24,1,2307,1814,70,88,12,4.3,54.41,12.13,9.5,87.6,87
424725,266813946,5,24,5,2307,1572,70,88,12,4.3,54.66,13.05,9.5,70.3,67
424725,267018508,5,24,8,2307,1410,70,88,12,4.3,54.69,13.75,9.1,101.4,102
424725,267021648,5,24,9,2307,1340,70,88,12,4.3,54.64,14.04,8.9,108,105
424725,267025265,5,24,8,2307,1409,70,88,12,4.3,54.69,13.75,9.1,101.7,102
424725,267028450,5,24,5,2307,1558,70,88,12,4.3,54.68,13.11,9.8,68.2,65
424725,267031466,5,24,8,2307,1408,70,88,12,4.3,54.69,13.76,9.1,101.6,102
424725,267034347,5,24,2,2307,1795,70,88,12,4.3,54.43,12.2,9.1,42.9,37
424725,267039284,5,24,8,2307,1407,70,88,12,4.3,54.69,13.76,9,101,102
424725,267589074,5,24,10,2307,1308,70,88,12,4.3,54.62,14.16,8.9,107.9,105
424725,267048988,5,24,2,2307,1794,70,88,12,4.3,54.43,12.2,9,41.3,36
424725,266639187,5,24,5,2307,1586,70,88,12,4.3,54.65,12.99,9.4,68.3,67
424725,267608615,5,24,6,2307,1519,70,88,12,4.3,54.72,13.27,9.5,68.4,66
424725,266648345,5,24,11,2307,1221,70,88,12,4.3,54.6,14.53,8.9,82.6,81
424725,266837729,5,24,8,2307,1435,70,88,12,4.3,54.7,13.64,9.9,104.1,102
424725,267629673,5,24,2,2307,1744,70,88,12,4.3,54.52,12.32,9.1,74.6,75
424725,266840501,5,24,1,2307,1812,70,88,12,4.3,54.41,12.14,9.4,88.8,87
424725,266846280,5,24,8,2307,1434,70,88,12,4.3,54.7,13.64,9.8,103.8,102
424725,266847816,5,24,9,2307,1351,70,88,12,4.3,54.65,13.99,8.7,106.4,105
424725,266790012,5,24,7,2307,1441,70,88,12,4.3,54.71,13.61,9.8,105.2,102
424725,266858889,5,24,8,2307,1433,70,88,12,4.3,54.7,13.65,9.9,103.7,102
424725,266869716,5,24,8,2307,1431,70,88,12,4.3,54.7,13.66,9.9,103.4,101
424725,266872714,5,24,9,2307,1349,70,88,12,4.3,54.65,14,8.8,107.6,105
424725,266875576,5,24,1,2307,1809,70,88,12,4.3,54.41,12.15,9.4,88.2,87
424725,266886734,5,24,8,2307,1428,70,88,12,4.3,54.7,13.67,9.8,102.8,102
424725,266887938,5,24,1,2307,1808,70,88,12,4.3,54.41,12.15,9.4,88.2,87
424725,266895833,5,24,9,2307,1348,70,88,12,4.3,54.65,14.01,8.8,107.2,105
424725,266898784,5,24,1,2307,1807,70,88,12,4.3,54.41,12.16,9.4,85.6,81
424725,266901845,5,24,8,2307,1426,70,88,12,4.3,54.7,13.68,9.8,102.2,102
424725,266907862,5,24,5,2307,1566,70,88,12,4.3,54.67,13.07,9.6,69,66
424725,266909688,5,24,8,2307,1426,70,88,12,4.3,54.7,13.68,9.7,102.5,102
424725,266915283,5,24,8,2307,1425,70,88,12,4.3,54.69,13.69,9.7,101.9,102
424725,266921115,5,24,1,2307,1805,70,88,12,4.3,54.41,12.17,9.3,71,63
424725,266922624,5,24,8,2307,1423,70,88,12,4.3,54.69,13.69,9.7,102.2,102
424725,267762540,5,24,3,2307,1732,70,88,12,4.3,54.53,12.37,9,76.2,75
424725,266922906,5,24,5,2307,1565,70,88,12,4.3,54.67,13.08,9.7,68.6,66
424725,266932478,5,24,1,2307,1804,70,88,12,4.3,54.41,12.17,9.1,59.9,52
424725,266934192,5,24,9,2307,1345,70,88,12,4.3,54.65,14.02,8.9,107.7,105
424725,266942523,5,24,8,2307,1421,70,88,12,4.3,54.69,13.7,9.2,102.1,102
424725,266942792,5,24,1,2307,1803,70,88,12,4.3,54.41,12.17,8.7,44.3,32
424725,266730681,5,24,7,2307,1449,70,88,12,4.3,54.71,13.57,9.6,107,103
424725,266768853,5,24,7,2307,1444,70,88,12,4.3,54.71,13.6,9.7,104.3,101
424725,266774782,5,24,7,2307,1443,70,88,12,4.3,54.71,13.6,9.7,105.6,102
424725,267436843,5,24,2,2307,1762,70,88,12,4.3,54.49,12.27,9,21.2,18
424725,267447271,5,24,6,2307,1530,70,88,12,4.3,54.71,13.23,9.5,67.1,66
424725,266954563,5,24,8,2307,1419,70,88,12,4.3,54.69,13.71,9,102.2,102
424725,266955495,5,24,5,2307,1563,70,88,12,4.3,54.67,13.08,9.7,69.1,66
424725,266963689,5,24,8,2307,1418,70,88,12,4.3,54.69,13.72,9,101.8,102
424725,266967944,5,24,8,2307,1417,70,88,12,4.3,54.69,13.72,8.9,101.9,102
424725,267931032,5,24,3,2307,1717,70,88,12,4.3,54.54,12.44,9.1,77.7,75
424725,266974285,5,24,8,2307,1416,70,88,12,4.3,54.69,13.73,8.9,101.2,102
424725,266786240,5,24,9,2307,1354,70,88,12,4.3,54.65,13.98,8.8,106.6,105
424725,267967591,5,24,3,2307,1714,70,88,12,4.3,54.54,12.45,9.2,77.5,75
424725,267013945,5,24,2,2307,1797,70,88,12,4.3,54.42,12.19,9,41.9,38
424725,267023663,5,24,2,2307,1796,70,88,12,4.3,54.42,12.19,9.1,42.3,38
424725,267042143,5,24,6,2307,1557,70,88,12,4.3,54.68,13.11,9.9,68.3,66
424725,268001379,5,24,3,2307,1711,70,88,12,4.3,54.54,12.46,9.2,76.3,74
424725,267045036,5,24,8,2307,1406,70,88,12,4.3,54.68,13.77,9,101.5,102
424725,268041467,5,24,3,2307,1707,70,88,12,4.3,54.55,12.48,9.2,76.6,74
424725,267055117,5,24,6,2307,1556,70,88,12,4.3,54.68,13.11,9.8,68.5,66
424725,268051481,5,24,3,2307,1706,70,88,12,4.3,54.55,12.48,9.2,77.3,74
424725,268059375,5,24,10,2307,1282,70,88,12,4.3,54.6,14.27,8.7,103.2,101
424725,267055700,5,24,8,2307,1405,70,88,12,4.3,54.68,13.77,9,101.8,102
424725,268076115,5,24,10,2307,1281,70,88,12,4.3,54.6,14.27,8.7,103.1,101
424725,267060643,5,24,2,2307,1793,70,88,12,4.3,54.43,12.2,9.1,41.6,36
424725,268094646,5,24,3,2307,1703,70,88,12,4.3,54.55,12.5,9.2,77.2,74
424725,268103886,5,24,3,2307,1702,70,88,12,4.3,54.55,12.5,9.2,76.5,74
424725,267063242,5,24,8,2307,1404,70,88,12,4.3,54.68,13.78,9,102,102
424725,268153100,5,24,10,2307,1277,70,88,12,4.3,54.6,14.29,8.7,103.8,101
424725,268186661,5,24,10,2307,1275,70,88,12,4.3,54.6,14.3,8.6,103.5,101
424725,268209493,5,24,10,2307,1274,70,88,12,4.3,54.6,14.3,8.6,103.6,101
424725,268392911,5,24,3,2307,1700,70,88,12,4.3,54.55,12.51,9.3,76.6,74
424725,267072576,5,24,2,2307,1792,70,88,12,4.3,54.43,12.2,9,40.3,37
424725,268398838,5,24,3,2307,1698,70,88,12,4.3,54.55,12.52,9.3,76.6,73
424725,266829767,5,24,5,2307,1571,70,88,12,4.3,54.66,13.05,9.5,69.2,65
424725,266833192,5,24,8,2307,1436,70,88,12,4.3,54.7,13.63,9.9,104.2,101
424725,268402899,5,24,3,2307,1695,70,88,12,4.3,54.55,12.53,9.3,76,73
424725,268404192,5,24,3,2307,1694,70,88,12,4.3,54.55,12.54,9.4,76.6,73
424725,268405198,5,24,3,2307,1693,70,88,12,4.3,54.55,12.54,9.3,76.2,74
424725,268408182,5,24,3,2307,1691,70,88,12,4.3,54.55,12.55,9.4,76.6,73
424725,268410145,5,24,3,2307,1689,70,88,12,4.3,54.56,12.56,9.4,75.8,72
424725,267077438,5,24,8,2307,1402,70,88,12,4.3,54.68,13.78,9,102.1,102
424725,267084712,5,24,8,2307,1401,70,88,12,4.3,54.68,13.79,9,102,102
424725,268414424,5,24,3,2307,1685,70,88,12,4.3,54.56,12.57,9.4,76,72
424725,268415208,5,24,3,2307,1685,70,88,12,4.3,54.56,12.58,9.4,76.1,72
424725,268417620,5,24,3,2307,1683,70,88,12,4.3,54.56,12.58,9.4,76,71
424725,268419079,5,24,3,2307,1682,70,88,12,4.3,54.56,12.59,9.3,74.9,71
424725,268420185,5,24,3,2307,1681,70,88,12,4.3,54.56,12.59,9.4,74.6,71
424725,267088873,5,24,6,2307,1554,70,88,12,4.3,54.68,13.12,9.8,67.4,65
424725,268424148,5,24,3,2307,1678,70,88,12,4.3,54.56,12.61,9.3,75,71
424725,267090791,5,24,9,2307,1337,70,88,12,4.3,54.64,14.05,8.9,107.3,105
424725,266850212,5,24,5,2307,1570,70,88,12,4.3,54.67,13.05,9.5,68.3,65
424725,268430876,5,24,4,2307,1672,70,88,12,4.3,54.57,12.63,9.2,70,66
424725,268432237,5,24,4,2307,1671,70,88,12,4.3,54.57,12.63,9.2,69.5,66
424725,268433347,5,24,4,2307,1670,70,88,12,4.3,54.57,12.64,9.2,70,66
424725,268434651,5,24,4,2307,1669,70,88,12,4.3,54.57,12.64,9.2,70,67
424725,267092537,5,24,8,2307,1400,70,88,12,4.3,54.68,13.79,9,102.7,101
424725,268438444,5,24,4,2307,1667,70,88,12,4.3,54.57,12.65,9.2,69.7,66
424725,267107081,5,24,2,2307,1789,70,88,12,4.3,54.44,12.21,9,44.2,41
424725,268440945,5,24,4,2307,1664,70,88,12,4.3,54.57,12.66,9.2,69.2,66
424725,268443633,5,24,4,2307,1662,70,88,12,4.3,54.58,12.67,9.2,68,66
424725,266864134,5,24,1,2307,1810,70,88,12,4.3,54.41,12.14,9.4,87.8,87
424725,268446449,5,24,4,2307,1660,70,88,12,4.3,54.58,12.68,9.3,67.4,67
424725,268447886,5,24,4,2307,1659,70,88,12,4.3,54.58,12.68,9.3,67.6,67
424725,268450473,5,24,4,2307,1657,70,88,12,4.3,54.58,12.69,9.2,66.5,67
424725,268451722,5,24,4,2307,1656,70,88,12,4.3,54.58,12.69,9.2,67.1,67
424725,268453004,5,24,4,2307,1655,70,88,12,4.3,54.58,12.7,9.2,66.9,67
424725,268454555,5,24,4,2307,1654,70,88,12,4.3,54.58,12.7,9.2,66.4,66
424725,268455550,5,24,4,2307,1653,70,88,12,4.3,54.59,12.71,9.2,67.1,67
424725,267107928,5,24,8,2307,1398,70,88,12,4.3,54.68,13.8,9,102.9,101
424725,268457859,5,24,4,2307,1651,70,88,12,4.3,54.59,12.71,9.2,67,67
424725,267108309,5,24,9,2307,1335,70,88,12,4.3,54.64,14.06,8.9,107.2,105
424725,268460736,5,24,4,2307,1649,70,88,12,4.3,54.59,12.72,9.2,67.2,67
424725,266875643,5,24,8,2307,1430,70,88,12,4.3,54.7,13.66,9.8,102.7,102
424725,268463424,5,24,4,2307,1647,70,88,12,4.3,54.59,12.73,9.2,66.9,67
424725,268465992,5,24,4,2307,1645,70,88,12,4.3,54.59,12.74,9.2,67.3,66
