
@relation 'AIS'
@attribute AgentLatitude numeric
@attribute AgentRemainingTravelTimeInMinutes numeric
@attribute AgentSOG numeric
@attribute AgentCOG numeric
@attribute Latitude numeric
@attribute Longitude numeric
@attribute WeekdayInt numeric
@attribute WeekOfYearInt numeric
@attribute HourInt numeric
@attribute Length numeric
@attribute Breadth numeric
@attribute Draught numeric
@attribute SOG numeric
@attribute COG numeric
@attribute TripID numeric
@attribute time date 'yyyy-MM-dd HH:mm'
@attribute RemainingTravelTimeInMinutes2 numeric

@data
54.61,224,10.7,81.2,54.74,13.49,3,37,16,151,24,7.6,11.3,90.9,1992358,'2016-09-15 16:01:00',1219
54.43,649,0.4,246.1,54.77,16.41,4,37,1,151,24,7.6,11.5,82.6,1992358,'2016-09-16 01:31:00',649
54.43,87,0.4,246.1,54.61,19.07,4,37,10,151,24,7.6,11.8,181.8,1992358,'2016-09-16 10:53:00',87
54.43,311,0.4,246.1,54.96,18.18,4,37,7,151,24,7.6,10.9,92.6,1992358,'2016-09-16 07:09:00',311
54.43,986,0.4,246.1,54.62,14.64,3,37,19,151,24,7.6,10.7,82,1992358,'2016-09-15 19:54:00',986
54.61,440,10.7,81.2,54.62,12.43,3,37,12,151,24,7.6,10,56.2,1992358,'2016-09-15 12:25:00',1435
54.61,439,10.7,81.2,54.62,12.44,3,37,12,151,24,7.6,10,56.3,1992358,'2016-09-15 12:26:00',1434
54.43,86,0.4,246.1,54.61,19.07,4,37,10,151,24,7.6,11.9,195.7,1992358,'2016-09-16 10:54:00',86
54.43,648,0.4,246.1,54.77,16.42,4,37,1,151,24,7.6,11.5,83.1,1992358,'2016-09-16 01:32:00',648
54.43,647,0.4,246.1,54.77,16.43,4,37,1,151,24,7.6,11.5,83,1992358,'2016-09-16 01:33:00',647
54.43,985,0.4,246.1,54.62,14.64,3,37,19,151,24,7.6,10.7,81.9,1992358,'2016-09-15 19:55:00',985
54.61,223,10.7,81.2,54.74,13.5,3,37,16,151,24,7.6,11.3,90.8,1992358,'2016-09-15 16:02:00',1218
54.43,310,0.4,246.1,54.96,18.19,4,37,7,151,24,7.6,10.8,87.5,1992358,'2016-09-16 07:10:00',310
54.61,438,10.7,81.2,54.62,12.44,3,37,12,151,24,7.6,10,56.2,1992358,'2016-09-15 12:27:00',1433
54.43,85,0.4,246.1,54.6,19.06,4,37,10,151,24,7.6,12,202.2,1992358,'2016-09-16 10:55:00',85
54.43,309,0.4,246.1,54.96,18.19,4,37,7,151,24,7.6,10.7,100.9,1992358,'2016-09-16 07:11:00',309
54.43,646,0.4,246.1,54.77,16.43,4,37,1,151,24,7.6,11.5,83.2,1992358,'2016-09-16 01:34:00',646
54.43,984,0.4,246.1,54.62,14.65,3,37,19,151,24,7.6,10.7,82,1992358,'2016-09-15 19:56:00',984
54.61,222,10.7,81.2,54.74,13.5,3,37,16,151,24,7.6,11.3,90.6,1992358,'2016-09-15 16:03:00',1217
54.61,437,10.7,81.2,54.63,12.45,3,37,12,151,24,7.6,10,55.9,1992358,'2016-09-15 12:28:00',1432
54.43,983,0.4,246.1,54.62,14.65,3,37,19,151,24,7.6,10.8,82.1,1992358,'2016-09-15 19:57:00',983
54.43,308,0.4,246.1,54.96,18.2,4,37,7,151,24,7.6,10.8,115,1992358,'2016-09-16 07:12:00',308
54.61,436,10.7,81.2,54.63,12.45,3,37,12,151,24,7.6,10,56.2,1992358,'2016-09-15 12:29:00',1431
54.43,84,0.4,246.1,54.6,19.06,4,37,10,151,24,7.6,12.2,204.5,1992358,'2016-09-16 10:56:00',84
54.43,645,0.4,246.1,54.77,16.44,4,37,1,151,24,7.6,11.5,83,1992358,'2016-09-16 01:35:00',645
54.43,307,0.4,246.1,54.95,18.2,4,37,7,151,24,7.6,10.3,110.5,1992358,'2016-09-16 07:13:00',307
54.43,982,0.4,246.1,54.62,14.66,3,37,19,151,24,7.6,10.8,82.5,1992358,'2016-09-15 19:58:00',982
54.61,221,10.7,81.2,54.74,13.51,3,37,16,151,24,7.6,11.3,90.7,1992358,'2016-09-15 16:04:00',1216
54.43,644,0.4,246.1,54.77,16.44,4,37,1,151,24,7.6,11.5,82.7,1992358,'2016-09-16 01:36:00',644
54.61,435,10.7,81.2,54.63,12.45,3,37,12,151,24,7.6,10,55.9,1992358,'2016-09-15 12:30:00',1430
54.43,83,0.4,246.1,54.6,19.06,4,37,10,151,24,7.6,12.2,204.3,1992358,'2016-09-16 10:57:00',83
54.43,643,0.4,246.1,54.77,16.45,4,37,1,151,24,7.6,11.5,82.8,1992358,'2016-09-16 01:37:00',643
54.61,434,10.7,81.2,54.63,12.46,3,37,12,151,24,7.6,10,56.3,1992358,'2016-09-15 12:31:00',1429
54.61,220,10.7,81.2,54.74,13.51,3,37,16,151,24,7.6,11.3,91.1,1992358,'2016-09-15 16:05:00',1215
54.43,306,0.4,246.1,54.95,18.21,4,37,7,151,24,7.6,10.2,102.9,1992358,'2016-09-16 07:14:00',306
54.43,981,0.4,246.1,54.62,14.66,3,37,19,151,24,7.6,10.9,82.5,1992358,'2016-09-15 19:59:00',981
54.61,433,10.7,81.2,54.63,12.46,3,37,12,151,24,7.6,10,55.7,1992358,'2016-09-15 12:32:00',1428
54.43,642,0.4,246.1,54.77,16.45,4,37,1,151,24,7.6,11.5,82.7,1992358,'2016-09-16 01:38:00',642
54.43,305,0.4,246.1,54.95,18.21,4,37,7,151,24,7.6,10,88,1992358,'2016-09-16 07:15:00',305
54.61,219,10.7,81.2,54.74,13.52,3,37,16,151,24,7.6,11.3,91,1992358,'2016-09-15 16:06:00',1214
54.43,641,0.4,246.1,54.77,16.46,4,37,1,151,24,7.6,11.5,82.5,1992358,'2016-09-16 01:39:00',641
54.61,432,10.7,81.2,54.63,12.47,3,37,12,151,24,7.6,10.1,56.1,1992358,'2016-09-15 12:33:00',1427
54.43,81,0.4,246.1,54.59,19.05,4,37,10,151,24,7.6,12.2,204,1992358,'2016-09-16 10:59:00',81
54.43,980,0.4,246.1,54.62,14.67,3,37,20,151,24,7.6,10.9,82.3,1992358,'2016-09-15 20:00:00',980
54.43,80,0.4,246.1,54.59,19.05,4,37,11,151,24,7.6,12.2,204.1,1992358,'2016-09-16 11:00:00',80
54.61,217,10.7,81.2,54.74,13.52,3,37,16,151,24,7.6,11.2,91.1,1992358,'2016-09-15 16:08:00',1212
54.61,431,10.7,81.2,54.63,12.47,3,37,12,151,24,7.6,10.1,55.8,1992358,'2016-09-15 12:34:00',1426
54.43,304,0.4,246.1,54.95,18.22,4,37,7,151,24,7.6,10.4,83.5,1992358,'2016-09-16 07:16:00',304
54.43,640,0.4,246.1,54.77,16.46,4,37,1,151,24,7.6,11.5,82.7,1992358,'2016-09-16 01:40:00',640
54.61,492,10.7,81.2,54.52,12.28,3,37,11,151,24,7.6,9.4,20.7,1992358,'2016-09-15 11:33:00',1487
54.43,979,0.4,246.1,54.62,14.67,3,37,20,151,24,7.6,10.9,82.2,1992358,'2016-09-15 20:01:00',979
54.43,303,0.4,246.1,54.96,18.22,4,37,7,151,24,7.6,10.3,70,1992358,'2016-09-16 07:17:00',303
54.43,79,0.4,246.1,54.58,19.05,4,37,11,151,24,7.6,12.2,204.4,1992358,'2016-09-16 11:01:00',79
54.43,639,0.4,246.1,54.77,16.47,4,37,1,151,24,7.6,11.4,81.5,1992358,'2016-09-16 01:41:00',639
54.61,430,10.7,81.2,54.64,12.47,3,37,12,151,24,7.6,10.1,55.7,1992358,'2016-09-15 12:35:00',1425
54.43,78,0.4,246.1,54.58,19.05,4,37,11,151,24,7.6,12.2,203.9,1992358,'2016-09-16 11:02:00',78
54.61,217,10.7,81.2,54.74,13.53,3,37,16,151,24,7.6,11.2,90.6,1992358,'2016-09-15 16:08:00',1212
54.43,638,0.4,246.1,54.77,16.47,4,37,1,151,24,7.6,11.4,81.6,1992358,'2016-09-16 01:42:00',638
54.43,978,0.4,246.1,54.62,14.68,3,37,20,151,24,7.6,10.9,82.8,1992358,'2016-09-15 20:02:00',978
54.43,302,0.4,246.1,54.96,18.23,4,37,7,151,24,7.6,10.7,69.9,1992358,'2016-09-16 07:18:00',302
54.61,216,10.7,81.2,54.74,13.53,3,37,16,151,24,7.6,11.2,90.8,1992358,'2016-09-15 16:09:00',1211
54.43,582,0.4,246.1,54.8,16.77,4,37,2,151,24,7.6,11.1,82,1992358,'2016-09-16 02:38:00',582
54.61,429,10.7,81.2,54.64,12.48,3,37,12,151,24,7.6,10.1,56.1,1992358,'2016-09-15 12:36:00',1424
54.61,428,10.7,81.2,54.64,12.48,3,37,12,151,24,7.6,10.1,56,1992358,'2016-09-15 12:37:00',1423
54.43,637,0.4,246.1,54.77,16.48,4,37,1,151,24,7.6,11.5,81.7,1992358,'2016-09-16 01:43:00',637
54.43,301,0.4,246.1,54.96,18.23,4,37,7,151,24,7.6,10.6,65,1992358,'2016-09-16 07:19:00',301
54.43,977,0.4,246.1,54.62,14.68,3,37,20,151,24,7.6,10.9,82.6,1992358,'2016-09-15 20:03:00',977
54.43,703,0.4,246.1,54.74,16.12,4,37,0,151,24,7.6,11.5,78.7,1992358,'2016-09-16 00:37:00',703
54.61,23,10.7,81.2,54.6,14.48,3,37,19,151,24,7.6,10.5,79.6,1992358,'2016-09-15 19:22:00',1018
54.43,300,0.4,246.1,54.96,18.24,4,37,7,151,24,7.6,10.6,60.3,1992358,'2016-09-16 07:20:00',300
54.43,976,0.4,246.1,54.62,14.69,3,37,20,151,24,7.6,10.9,82.4,1992358,'2016-09-15 20:04:00',976
54.43,636,0.4,246.1,54.77,16.49,4,37,1,151,24,7.6,11.5,81.6,1992358,'2016-09-16 01:44:00',636
54.61,427,10.7,81.2,54.64,12.49,3,37,12,151,24,7.6,10.1,56.3,1992358,'2016-09-15 12:38:00',1422
54.61,214,10.7,81.2,54.74,13.54,3,37,16,151,24,7.6,11.2,90.7,1992358,'2016-09-15 16:11:00',1209
54.61,426,10.7,81.2,54.64,12.49,3,37,12,151,24,7.6,10.2,55.7,1992358,'2016-09-15 12:39:00',1421
54.43,76,0.4,246.1,54.57,19.04,4,37,11,151,24,7.6,12.2,203.8,1992358,'2016-09-16 11:04:00',76
54.43,299,0.4,246.1,54.96,18.24,4,37,7,151,24,7.6,10.8,59.9,1992358,'2016-09-16 07:21:00',299
54.43,635,0.4,246.1,54.77,16.49,4,37,1,151,24,7.6,11.5,81.3,1992358,'2016-09-16 01:45:00',635
54.43,75,0.4,246.1,54.57,19.04,4,37,11,151,24,7.6,12.2,203.9,1992358,'2016-09-16 11:05:00',75
54.43,975,0.4,246.1,54.62,14.69,3,37,20,151,24,7.6,10.9,82.7,1992358,'2016-09-15 20:05:00',975
54.43,634,0.4,246.1,54.77,16.5,4,37,1,151,24,7.6,11.5,81.1,1992358,'2016-09-16 01:46:00',634
54.61,425,10.7,81.2,54.64,12.49,3,37,12,151,24,7.6,10.2,55.9,1992358,'2016-09-15 12:40:00',1420
54.61,214,10.7,81.2,54.74,13.55,3,37,16,151,24,7.6,11.2,91.1,1992358,'2016-09-15 16:11:00',1209
54.43,298,0.4,246.1,54.96,18.24,4,37,7,151,24,7.6,11,59.7,1992358,'2016-09-16 07:22:00',298
54.43,633,0.4,246.1,54.77,16.5,4,37,1,151,24,7.6,11.5,81.1,1992358,'2016-09-16 01:47:00',633
54.43,74,0.4,246.1,54.57,19.04,4,37,11,151,24,7.6,12.2,203.8,1992358,'2016-09-16 11:06:00',74
54.61,424,10.7,81.2,54.65,12.5,3,37,12,151,24,7.6,10.1,55.8,1992358,'2016-09-15 12:41:00',1419
54.43,296,0.4,246.1,54.96,18.25,4,37,7,151,24,7.6,10.9,58.8,1992358,'2016-09-16 07:24:00',296
54.61,213,10.7,81.2,54.74,13.55,3,37,16,151,24,7.6,11.1,96.3,1992358,'2016-09-15 16:12:00',1208
54.43,974,0.4,246.1,54.62,14.7,3,37,20,151,24,7.6,10.9,82.8,1992358,'2016-09-15 20:06:00',974
54.43,73,0.4,246.1,54.57,19.03,4,37,11,151,24,7.6,12.2,204,1992358,'2016-09-16 11:07:00',73
54.43,972,0.4,246.1,54.62,14.71,3,37,20,151,24,7.6,10.9,83,1992358,'2016-09-15 20:08:00',972
54.61,423,10.7,81.2,54.65,12.5,3,37,12,151,24,7.6,10.2,54.8,1992358,'2016-09-15 12:42:00',1418
54.43,296,0.4,246.1,54.96,18.25,4,37,7,151,24,7.6,10.7,63.2,1992358,'2016-09-16 07:24:00',296
54.43,632,0.4,246.1,54.78,16.51,4,37,1,151,24,7.6,11.5,81.3,1992358,'2016-09-16 01:48:00',632
54.43,631,0.4,246.1,54.78,16.51,4,37,1,151,24,7.6,11.5,81.5,1992358,'2016-09-16 01:49:00',631
54.43,295,0.4,246.1,54.97,18.26,4,37,7,151,24,7.6,10.3,82.1,1992358,'2016-09-16 07:25:00',295
54.61,18,10.7,81.2,54.6,14.5,3,37,19,151,24,7.6,10.5,78.5,1992358,'2016-09-15 19:27:00',1013
54.61,212,10.7,81.2,54.74,13.56,3,37,16,151,24,7.6,10.6,101.7,1992358,'2016-09-15 16:13:00',1207
54.43,72,0.4,246.1,54.56,19.03,4,37,11,151,24,7.6,12.2,204.8,1992358,'2016-09-16 11:08:00',72
54.61,422,10.7,81.2,54.65,12.51,3,37,12,151,24,7.6,10.2,54.7,1992358,'2016-09-15 12:43:00',1417
54.43,972,0.4,246.1,54.62,14.71,3,37,20,151,24,7.6,10.9,82.6,1992358,'2016-09-15 20:08:00',972
54.47,276,9.4,22.1,54.57,10.9,3,37,6,151,24,7.6,11,84.1,1992358,'2016-09-15 06:36:00',1784
54.43,294,0.4,246.1,54.97,18.26,4,37,7,151,24,7.6,10.5,79.4,1992358,'2016-09-16 07:26:00',294
54.61,420,10.7,81.2,54.65,12.51,3,37,12,151,24,7.6,10.2,54.3,1992358,'2016-09-15 12:45:00',1415
54.43,630,0.4,246.1,54.78,16.52,4,37,1,151,24,7.6,11.5,81.4,1992358,'2016-09-16 01:50:00',630
54.43,71,0.4,246.1,54.56,19.03,4,37,11,151,24,7.6,12.3,206.2,1992358,'2016-09-16 11:09:00',71
54.43,629,0.4,246.1,54.78,16.52,4,37,1,151,24,7.6,11.5,81.1,1992358,'2016-09-16 01:51:00',629
54.61,420,10.7,81.2,54.65,12.51,3,37,12,151,24,7.6,10.2,53.8,1992358,'2016-09-15 12:45:00',1415
54.43,970,0.4,246.1,54.62,14.72,3,37,20,151,24,7.6,10.9,82.9,1992358,'2016-09-15 20:10:00',970
54.61,211,10.7,81.2,54.74,13.56,3,37,16,151,24,7.6,10.6,107.1,1992358,'2016-09-15 16:14:00',1206
54.61,419,10.7,81.2,54.65,12.52,3,37,12,151,24,7.6,10.2,54.2,1992358,'2016-09-15 12:46:00',1414
54.43,293,0.4,246.1,54.97,18.27,4,37,7,151,24,7.6,10.7,79.4,1992358,'2016-09-16 07:27:00',293
54.43,628,0.4,246.1,54.78,16.53,4,37,1,151,24,7.6,11.5,81.1,1992358,'2016-09-16 01:52:00',628
54.43,969,0.4,246.1,54.62,14.72,3,37,20,151,24,7.6,10.9,82.7,1992358,'2016-09-15 20:11:00',969
54.43,627,0.4,246.1,54.78,16.53,4,37,1,151,24,7.6,11.5,81.5,1992358,'2016-09-16 01:53:00',627
54.43,292,0.4,246.1,54.97,18.27,4,37,7,151,24,7.6,10.8,79.4,1992358,'2016-09-16 07:28:00',292
54.43,69,0.4,246.1,54.55,19.02,4,37,11,151,24,7.6,12.2,205.9,1992358,'2016-09-16 11:11:00',69
54.61,417,10.7,81.2,54.66,12.52,3,37,12,151,24,7.6,10.2,54.1,1992358,'2016-09-15 12:48:00',1412
54.43,626,0.4,246.1,54.78,16.54,4,37,1,151,24,7.6,11.5,81.7,1992358,'2016-09-16 01:54:00',626
54.61,209,10.7,81.2,54.74,13.57,3,37,16,151,24,7.6,11,105.3,1992358,'2016-09-15 16:16:00',1204
54.61,208,10.7,81.2,54.74,13.58,3,37,16,151,24,7.6,11.1,105.7,1992358,'2016-09-15 16:17:00',1203
54.43,968,0.4,246.1,54.62,14.73,3,37,20,151,24,7.6,10.9,83.5,1992358,'2016-09-15 20:12:00',968
54.43,291,0.4,246.1,54.97,18.28,4,37,7,151,24,7.6,10.9,80.2,1992358,'2016-09-16 07:29:00',291
54.61,416,10.7,81.2,54.66,12.53,3,37,12,151,24,7.6,10.1,54.3,1992358,'2016-09-15 12:49:00',1411
54.43,625,0.4,246.1,54.78,16.55,4,37,1,151,24,7.6,11.5,81.1,1992358,'2016-09-16 01:55:00',625
54.43,67,0.4,246.1,54.55,19.02,4,37,11,151,24,7.6,12.3,206.4,1992358,'2016-09-16 11:13:00',67
54.61,415,10.7,81.2,54.66,12.53,3,37,12,151,24,7.6,10.1,53.7,1992358,'2016-09-15 12:50:00',1410
54.43,624,0.4,246.1,54.78,16.55,4,37,1,151,24,7.6,11.5,81.1,1992358,'2016-09-16 01:56:00',624
54.43,290,0.4,246.1,54.97,18.28,4,37,7,151,24,7.6,10.9,82.2,1992358,'2016-09-16 07:30:00',290
54.43,289,0.4,246.1,54.97,18.29,4,37,7,151,24,7.6,10.9,82.2,1992358,'2016-09-16 07:31:00',289
54.43,967,0.4,246.1,54.62,14.74,3,37,20,151,24,7.6,11,83.1,1992358,'2016-09-15 20:13:00',967
54.61,207,10.7,81.2,54.74,13.58,3,37,16,151,24,7.6,11.1,105.7,1992358,'2016-09-15 16:18:00',1202
54.61,414,10.7,81.2,54.66,12.54,3,37,12,151,24,7.6,10,53.4,1992358,'2016-09-15 12:51:00',1409
54.43,966,0.4,246.1,54.62,14.74,3,37,20,151,24,7.6,11,83.2,1992358,'2016-09-15 20:14:00',966
54.61,206,10.7,81.2,54.74,13.59,3,37,16,151,24,7.6,11.2,105.3,1992358,'2016-09-15 16:19:00',1201
54.43,288,0.4,246.1,54.97,18.29,4,37,7,151,24,7.6,10.8,81.3,1992358,'2016-09-16 07:32:00',288
54.43,65,0.4,246.1,54.54,19.01,4,37,11,151,24,7.6,12.2,206.5,1992358,'2016-09-16 11:15:00',65
54.61,413,10.7,81.2,54.66,12.54,3,37,12,151,24,7.6,10,53.2,1992358,'2016-09-15 12:52:00',1408
54.43,687,0.4,246.1,54.75,16.21,4,37,0,151,24,7.6,11.5,78.6,1992358,'2016-09-16 00:53:00',687
54.61,470,10.7,81.2,54.57,12.32,3,37,11,151,24,7.6,9.8,20.6,1992358,'2016-09-15 11:55:00',1465
54.43,241,0.4,246.1,54.97,18.53,4,37,8,151,24,7.6,10.7,106.8,1992358,'2016-09-16 08:19:00',241
54.61,205,10.7,81.2,54.73,13.59,3,37,16,151,24,7.6,11.2,105.1,1992358,'2016-09-15 16:20:00',1200
54.43,64,0.4,246.1,54.54,19.01,4,37,11,151,24,7.6,12.2,206.3,1992358,'2016-09-16 11:16:00',64
54.61,170,10.7,81.2,54.72,13.77,3,37,16,151,24,7.6,11.1,97.7,1992358,'2016-09-15 16:55:00',1165
54.43,287,0.4,246.1,54.97,18.3,4,37,7,151,24,7.6,10.6,74,1992358,'2016-09-16 07:33:00',287
54.61,411,10.7,81.2,54.67,12.55,3,37,12,151,24,7.6,10,53,1992358,'2016-09-15 12:54:00',1406
54.43,285,0.4,246.1,54.97,18.31,4,37,7,151,24,7.6,10.7,73.4,1992358,'2016-09-16 07:35:00',285
54.43,964,0.4,246.1,54.62,14.75,3,37,20,151,24,7.6,11,83.3,1992358,'2016-09-15 20:16:00',964
54.43,963,0.4,246.1,54.62,14.76,3,37,20,151,24,7.6,11,83.5,1992358,'2016-09-15 20:17:00',963
54.43,63,0.4,246.1,54.53,19.01,4,37,11,151,24,7.6,12.2,206.3,1992358,'2016-09-16 11:17:00',63
54.61,410,10.7,81.2,54.67,12.55,3,37,12,151,24,7.6,10,52.5,1992358,'2016-09-15 12:55:00',1405
54.43,285,0.4,246.1,54.97,18.31,4,37,7,151,24,7.6,10.8,74,1992358,'2016-09-16 07:35:00',285
54.61,204,10.7,81.2,54.73,13.6,3,37,16,151,24,7.6,11.2,105.2,1992358,'2016-09-15 16:21:00',1199
54.43,619,0.4,246.1,54.78,16.58,4,37,2,151,24,7.6,11.4,81.3,1992358,'2016-09-16 02:01:00',619
54.43,280,0.4,246.1,54.97,18.33,4,37,7,151,24,7.6,10.6,77.9,1992358,'2016-09-16 07:40:00',280
54.43,62,0.4,246.1,54.53,19.01,4,37,11,151,24,7.6,12.2,206.3,1992358,'2016-09-16 11:18:00',62
54.61,408,10.7,81.2,54.67,12.56,3,37,12,151,24,7.6,10,51.8,1992358,'2016-09-15 12:57:00',1403
54.43,61,0.4,246.1,54.53,19,4,37,11,151,24,7.6,12.2,206.4,1992358,'2016-09-16 11:19:00',61
54.43,961,0.4,246.1,54.62,14.77,3,37,20,151,24,7.6,11,83.7,1992358,'2016-09-15 20:19:00',961
54.43,617,0.4,246.1,54.78,16.59,4,37,2,151,24,7.6,11.4,82,1992358,'2016-09-16 02:03:00',617
54.61,203,10.7,81.2,54.73,13.6,3,37,16,151,24,7.6,11.2,105.4,1992358,'2016-09-15 16:22:00',1198
54.43,60,0.4,246.1,54.53,19,4,37,11,151,24,7.6,12.2,206.4,1992358,'2016-09-16 11:20:00',60
54.43,283,0.4,246.1,54.97,18.32,4,37,7,151,24,7.6,10.8,72,1992358,'2016-09-16 07:37:00',283
54.43,615,0.4,246.1,54.78,16.59,4,37,2,151,24,7.6,11.3,81.7,1992358,'2016-09-16 02:05:00',615
54.43,564,0.4,246.1,54.81,16.87,4,37,2,151,24,7.6,11.3,81.4,1992358,'2016-09-16 02:56:00',564
54.61,407,10.7,81.2,54.67,12.56,3,37,12,151,24,7.6,9.9,51.4,1992358,'2016-09-15 12:58:00',1402
54.43,960,0.4,246.1,54.63,14.77,3,37,20,151,24,7.6,11,83.5,1992358,'2016-09-15 20:20:00',960
54.61,202,10.7,81.2,54.73,13.61,3,37,16,151,24,7.6,11.2,105.1,1992358,'2016-09-15 16:23:00',1197
54.43,281,0.4,246.1,54.97,18.33,4,37,7,151,24,7.6,10.7,78.2,1992358,'2016-09-16 07:39:00',281
54.43,615,0.4,246.1,54.78,16.6,4,37,2,151,24,7.6,11.3,81.9,1992358,'2016-09-16 02:05:00',615
54.47,439,9.4,22.1,54.37,10.18,3,37,3,151,24,7.6,10.5,37.5,1992358,'2016-09-15 03:53:00',1947
54.43,237,0.4,246.1,54.97,18.54,4,37,8,151,24,7.6,10.7,114.8,1992358,'2016-09-16 08:23:00',237
54.61,405,10.7,81.2,54.68,12.57,3,37,13,151,24,7.6,9.9,51.8,1992358,'2016-09-15 13:00:00',1400
54.43,679,0.4,246.1,54.75,16.25,4,37,1,151,24,7.6,11.6,79.9,1992358,'2016-09-16 01:01:00',679
54.61,397,10.7,81.2,54.69,12.6,3,37,13,151,24,7.6,9.9,50.8,1992358,'2016-09-15 13:08:00',1392
54.61,458,10.7,81.2,54.59,12.36,3,37,12,151,24,7.6,9.9,56.6,1992358,'2016-09-15 12:07:00',1453
54.43,100,0.4,246.1,54.65,19.05,4,37,10,151,24,7.6,12,164.9,1992358,'2016-09-16 10:40:00',100
54.43,678,0.4,246.1,54.75,16.26,4,37,1,151,24,7.6,11.5,80.3,1992358,'2016-09-16 01:02:00',678
54.43,326,0.4,246.1,54.95,18.1,4,37,6,151,24,7.6,10.6,81.8,1992358,'2016-09-16 06:54:00',326
54.43,959,0.4,246.1,54.63,14.78,3,37,20,151,24,7.6,11,83.5,1992358,'2016-09-15 20:21:00',959
54.61,201,10.7,81.2,54.73,13.61,3,37,16,151,24,7.6,11.1,104.7,1992358,'2016-09-15 16:24:00',1196
54.61,402,10.7,81.2,54.68,12.58,3,37,13,151,24,7.6,9.9,51,1992358,'2016-09-15 13:03:00',1397
54.61,394,10.7,81.2,54.7,12.61,3,37,13,151,24,7.6,9.8,51.1,1992358,'2016-09-15 13:11:00',1389
54.43,950,0.4,246.1,54.63,14.82,3,37,20,151,24,7.6,11,84,1992358,'2016-09-15 20:30:00',950
54.43,949,0.4,246.1,54.63,14.83,3,37,20,151,24,7.6,11,84,1992358,'2016-09-15 20:31:00',949
54.43,68,0.4,246.1,54.55,19.02,4,37,11,151,24,7.6,12.2,206,1992358,'2016-09-16 11:12:00',68
54.43,614,0.4,246.1,54.78,16.6,4,37,2,151,24,7.6,11.3,81.8,1992358,'2016-09-16 02:06:00',614
54.61,195,10.7,81.2,54.73,13.64,3,37,16,151,24,7.6,11,98.7,1992358,'2016-09-15 16:30:00',1190
54.43,606,0.4,246.1,54.79,16.65,4,37,2,151,24,7.6,11.2,82.4,1992358,'2016-09-16 02:14:00',606
54.43,951,0.4,246.1,54.63,14.82,3,37,20,151,24,7.6,11,84.2,1992358,'2016-09-15 20:29:00',951
54.43,12,0.4,246.1,54.43,18.84,4,37,12,151,24,7.6,6.6,257.1,1992358,'2016-09-16 12:08:00',12
54.43,605,0.4,246.1,54.79,16.65,4,37,2,151,24,7.6,11.2,82.4,1992358,'2016-09-16 02:15:00',605
54.61,395,10.7,81.2,54.69,12.61,3,37,13,151,24,7.6,9.8,50.5,1992358,'2016-09-15 13:10:00',1390
54.43,279,0.4,246.1,54.98,18.34,4,37,7,151,24,7.6,10.6,78.2,1992358,'2016-09-16 07:41:00',279
54.43,612,0.4,246.1,54.78,16.62,4,37,2,151,24,7.6,11.3,81.8,1992358,'2016-09-16 02:08:00',612
54.43,604,0.4,246.1,54.79,16.66,4,37,2,151,24,7.6,11.2,82.9,1992358,'2016-09-16 02:16:00',604
54.43,273,0.4,246.1,54.98,18.37,4,37,7,151,24,7.6,10.1,82.4,1992358,'2016-09-16 07:47:00',273
54.43,50,0.4,246.1,54.5,18.98,4,37,11,151,24,7.6,12.2,206.8,1992358,'2016-09-16 11:30:00',50
54.61,194,10.7,81.2,54.73,13.65,3,37,16,151,24,7.6,11,97.9,1992358,'2016-09-15 16:31:00',1189
54.43,603,0.4,246.1,54.79,16.66,4,37,2,151,24,7.6,11.2,82.7,1992358,'2016-09-16 02:17:00',603
54.43,49,0.4,246.1,54.49,18.97,4,37,11,151,24,7.6,12.2,207,1992358,'2016-09-16 11:31:00',49
54.43,272,0.4,246.1,54.98,18.37,4,37,7,151,24,7.6,10.1,82.4,1992358,'2016-09-16 07:48:00',272
54.61,393,10.7,81.2,54.7,12.61,3,37,13,151,24,7.6,10.1,50.6,1992358,'2016-09-15 13:12:00',1388
54.61,193,10.7,81.2,54.73,13.65,3,37,16,151,24,7.6,11.1,97.9,1992358,'2016-09-15 16:32:00',1188
54.43,48,0.4,246.1,54.49,18.97,4,37,11,151,24,7.6,12.2,206.8,1992358,'2016-09-16 11:32:00',48
54.61,392,10.7,81.2,54.7,12.62,3,37,13,151,24,7.6,10.6,51.1,1992358,'2016-09-15 13:13:00',1387
54.43,276,0.4,246.1,54.98,18.35,4,37,7,151,24,7.6,10.2,83.7,1992358,'2016-09-16 07:44:00',276
54.43,271,0.4,246.1,54.98,18.38,4,37,7,151,24,7.6,10,82.3,1992358,'2016-09-16 07:49:00',271
54.47,433,9.4,22.1,54.38,10.19,3,37,3,151,24,7.6,10.7,25.6,1992358,'2016-09-15 03:59:00',1941
54.43,602,0.4,246.1,54.79,16.67,4,37,2,151,24,7.6,11.2,82.5,1992358,'2016-09-16 02:18:00',602
54.43,948,0.4,246.1,54.63,14.83,3,37,20,151,24,7.6,11,84.2,1992358,'2016-09-15 20:32:00',948
54.43,270,0.4,246.1,54.98,18.38,4,37,7,151,24,7.6,10,82.1,1992358,'2016-09-16 07:50:00',270
54.61,390,10.7,81.2,54.7,12.63,3,37,13,151,24,7.6,11,50.4,1992358,'2016-09-15 13:15:00',1385
54.43,946,0.4,246.1,54.63,14.84,3,37,20,151,24,7.6,11,83.9,1992358,'2016-09-15 20:34:00',946
